x,y,z,sitting,standing,walking,grazing
0.539,0.742,0.336,0,1,1,0
0.527,0.75,0.344,0,1,1,0
0.492,0.727,0.336,0,1,1,0
0.52,0.695,0.379,0,1,1,0
0.777,0.559,0.266,0,1,1,0
0.738,0.539,0.309,0,1,1,0
0.879,0.504,0.258,0,1,1,0
0.574,0.676,0.355,0,1,1,0
0.602,0.719,0.34,0,1,1,0
0.77,0.551,0.375,0,1,1,0
0.602,0.699,0.348,0,1,1,0
0.859,0.855,0.527,0,1,1,0
0.48,0.754,0.352,0,1,1,0
0.152,0.875,0.531,0,1,1,0
0.242,0.777,0.434,0,1,1,0
0.414,0.91,0.414,0,1,1,0
0.016,1.012,0.508,0,0,1,0
0.344,0.609,0.289,0,0,1,0
-0.055,0.902,0.422,0,0,1,0
0.336,1.027,0.477,0,0,1,0
0.508,0.605,0.34,0,0,1,0
0.098,0.797,0.516,0,0,1,0
0.293,0.922,0.574,0,0,1,0
0.258,0.773,0.379,0,0,1,0
0.523,0.758,0.406,0,0,1,0
0.164,1.07,0.422,0,0,1,0
0.176,0.813,0.422,0,0,1,0
0.23,0.68,0.305,0,0,1,0
1.027,0.793,0.355,0,0,1,0
0.918,0.941,0.395,0,0,1,0
0.547,0.766,0.465,0,0,1,0
0.824,0.414,0.262,0,0,1,0
0.551,0.77,0.379,0,0,1,0
0.504,0.309,0.184,0,0,1,0
0.52,0.84,0.527,0,0,1,0
0.309,0.75,0.594,0,0,1,0
1.0,0.293,0.289,0,0,1,0
0.813,0.438,0.258,0,0,1,0
0.793,0.496,0.316,0,0,1,0
0.781,0.809,0.359,0,0,1,0
0.582,0.801,0.395,0,0,1,0
0.371,0.469,0.223,0,0,1,0
0.699,0.543,0.156,0,0,1,0
0.938,0.574,0.324,0,0,1,0
0.949,0.668,0.363,0,0,1,0
0.723,0.816,0.313,0,0,1,0
0.391,0.633,0.488,0,1,0,0
0.449,0.449,0.492,0,1,0,0
0.672,0.578,0.301,0,1,0,0
0.559,0.699,-0.031,0,1,0,0
0.828,0.715,0.152,0,1,0,0
0.707,0.906,0.41,0,1,0,0
0.223,0.754,0.543,0,1,0,0
0.676,0.461,0.277,0,1,0,0
0.34,0.816,0.406,0,1,0,0
0.605,0.555,0.199,0,1,0,0
0.305,0.574,0.668,0,1,0,0
0.293,0.961,0.5,0,1,0,0
1.023,0.746,0.375,0,1,0,0
0.594,0.602,0.434,0,1,0,0
0.668,0.445,0.316,0,1,0,0
0.609,0.598,0.102,0,1,0,0
0.605,0.598,0.102,0,1,0,0
0.527,0.773,0.25,0,1,0,0
0.672,1.215,-0.227,0,1,0,0
0.746,1.121,0.406,0,1,0,0
0.977,0.641,-0.09,0,1,0,0
0.586,0.965,0.16,0,1,0,0
0.379,0.82,0.34,0,1,0,0
0.402,0.609,0.613,0,1,0,0
1.129,0.637,0.492,0,1,0,0
0.988,0.473,0.531,0,1,0,0
0.949,0.359,0.262,0,1,0,0
0.719,0.469,0.613,0,1,0,0
0.852,0.602,0.613,0,1,0,0
0.484,0.945,0.328,0,1,0,0
0.07,0.395,0.172,0,1,0,0
1.277,0.547,0.633,0,1,0,0
0.375,0.477,0.488,0,1,0,0
0.453,0.434,0.578,0,1,0,0
0.504,0.691,0.07,0,1,0,0
0.266,0.086,0.746,0,1,0,0
0.711,0.906,0.289,0,1,0,0
-0.289,0.766,0.594,0,1,0,0
0.563,1.313,0.285,0,1,0,0
0.391,0.719,0.57,0,1,0,0
0.898,0.59,0.453,0,1,1,1
0.816,0.523,0.27,0,1,1,1
0.801,0.559,0.23,0,1,1,1
0.508,0.777,0.547,0,1,1,1
1.086,0.285,0.375,0,1,1,1
0.73,0.477,0.203,0,1,1,1
0.492,0.66,0.449,0,1,1,1
0.688,0.652,0.48,0,1,1,1
0.555,0.594,0.199,0,1,1,1
0.574,0.434,0.137,0,1,1,1
0.617,0.617,0.215,0,1,0,1
0.57,0.566,0.332,0,1,0,1
0.684,0.504,0.363,0,1,0,1
0.926,0.301,0.461,0,1,0,1
0.777,0.418,0.563,0,1,0,1
0.902,0.586,0.332,0,1,0,1
0.617,0.672,0.449,0,1,0,1
0.684,0.738,0.34,0,1,0,1
0.461,0.371,0.348,0,1,0,1
0.602,0.52,0.547,0,1,0,1
0.879,0.523,0.492,0,1,1,1
2.625,1.355,0.949,0,1,1,1
1.395,1.211,-0.391,0,1,1,1
0.766,0.539,0.219,0,1,1,1
-0.844,-0.602,1.137,0,1,1,1
0.27,0.738,0.555,0,1,1,1
0.258,0.754,0.496,0,1,1,1
0.73,0.379,0.543,0,1,1,1
0.695,0.367,0.34,0,1,1,1
0.508,0.727,0.398,0,1,1,1
0.492,0.637,0.18,0,1,1,1
0.566,0.391,0.168,0,1,1,1
0.234,0.766,0.844,0,1,1,1
-0.152,0.848,0.598,0,1,1,1
0.23,0.613,0.48,0,1,1,1
0.594,0.582,0.566,0,1,1,1
0.395,0.746,0.656,0,1,1,1
0.508,0.602,0.535,0,1,1,1
0.352,0.688,0.551,0,1,1,1
0.887,0.617,0.359,0,1,1,1
1.109,0.637,0.316,0,1,0,1
0.863,0.426,0.258,0,1,0,1
1.047,0.086,0.281,0,1,0,1
0.668,0.438,0.332,0,1,0,1
0.957,0.387,0.418,0,1,0,1
0.988,0.23,0.543,0,1,0,1
1.055,0.113,0.473,0,1,0,1
0.617,0.156,0.531,0,1,0,1
1.008,0.789,0.68,0,1,0,1
0.742,0.641,0.598,0,1,0,1
0.691,0.637,0.242,0,1,0,1
0.695,0.484,0.469,0,1,0,1
0.691,0.598,0.586,0,1,0,1
0.418,0.41,0.25,0,1,0,1
0.566,0.445,0.551,0,1,0,1
0.688,0.426,0.371,0,1,0,1
1.02,0.211,0.613,0,1,0,1
0.617,0.371,0.402,0,1,0,1
0.277,0.555,0.539,0,1,0,1
0.602,0.637,0.359,0,1,0,1
0.641,0.586,0.43,0,1,0,1
0.645,0.406,0.551,0,1,0,1
0.836,0.289,0.512,0,1,0,1
0.699,0.27,0.484,0,1,0,1
0.629,0.43,0.645,0,1,0,1
0.738,0.602,0.328,0,1,0,1
0.715,0.52,0.359,0,1,0,1
0.785,0.695,0.105,0,1,0,1
0.355,0.68,0.617,0,1,0,1
0.789,-0.121,0.828,0,1,0,1
1.25,0.273,0.711,0,1,0,1
0.668,0.121,0.461,0,1,0,1
0.91,0.23,0.699,0,1,0,1
0.832,0.402,0.66,0,1,0,1
0.414,0.184,1.047,0,1,0,1
0.566,0.246,0.594,0,1,0,1
0.535,0.375,0.652,0,1,0,1
0.777,0.012,0.301,0,1,0,1
0.664,0.309,0.453,0,1,0,1
0.699,0.457,0.516,0,1,0,1
0.902,0.418,0.496,0,1,0,1
0.723,0.574,0.461,0,1,0,1
1.156,0.047,0.543,0,1,0,1
0.938,0.32,0.504,0,1,0,1
1.207,0.352,0.152,0,1,0,1
0.645,0.719,0.324,0,1,0,1
1.758,-0.082,1.105,0,1,0,1
0.453,0.211,0.574,0,1,0,1
0.512,0.465,0.508,0,1,0,1
0.723,0.43,0.246,0,1,0,1
1.332,0.52,0.406,0,1,0,1
0.766,0.484,0.242,0,1,0,1
0.504,0.594,0.52,0,1,0,1
0.691,0.402,0.223,0,1,0,1
0.965,0.441,0.836,0,1,0,1
0.637,0.379,0.691,0,1,0,1
0.781,0.313,0.48,0,1,0,1
0.496,0.703,0.473,0,1,0,1
0.949,0.41,0.285,0,1,0,1
0.813,0.57,0.078,0,1,0,1
0.641,0.746,-0.035,0,1,0,1
0.734,0.277,0.539,0,1,0,1
0.945,0.195,0.551,0,1,0,1
0.664,0.387,0.379,0,1,0,1
0.578,0.262,0.457,0,1,0,1
0.965,0.441,0.426,0,1,0,1
0.633,0.484,0.52,0,1,0,1
0.703,0.461,0.496,0,1,0,1
0.723,0.406,0.16,0,1,0,1
0.648,0.629,0.359,0,1,0,1
0.512,0.379,0.539,0,1,0,1
0.914,0.473,0.336,0,1,0,1
0.73,0.598,0.258,0,1,0,1
0.777,0.395,0.465,0,1,0,1
0.832,0.387,0.43,0,1,0,1
1.02,0.281,0.316,0,1,0,1
0.746,0.508,0.406,0,1,0,1
0.738,0.66,0.777,0,1,0,1
0.426,0.336,0.547,0,1,0,1
0.469,0.484,0.629,0,1,0,1
0.652,0.395,0.715,0,1,0,1
0.43,0.348,0.66,0,1,0,1
0.805,0.488,0.648,0,1,0,1
0.813,0.152,0.375,0,1,0,1
0.598,0.34,0.574,0,1,0,1
0.43,0.504,0.43,0,1,0,1
0.984,0.508,0.07,0,1,0,1
0.762,0.449,0.449,0,1,0,1
0.184,0.691,0.543,0,1,0,1
0.914,0.328,0.594,0,1,0,1
1.059,0.262,0.398,0,1,1,1
0.605,0.563,0.523,0,1,1,1
0.961,0.133,0.57,0,1,1,1
0.781,0.512,0.688,0,1,1,1
1.133,0.539,0.375,0,1,1,1
0.531,0.473,0.57,0,1,1,1
0.32,0.691,0.719,0,1,1,1
0.59,0.148,0.406,0,1,1,1
0.887,-0.168,0.395,0,1,1,1
0.387,0.336,0.262,0,1,1,1
1.047,0.172,0.355,0,1,0,1
0.641,0.645,0.43,0,1,0,1
1.016,0.555,0.246,0,1,0,1
1.262,0.242,0.211,0,1,0,1
0.406,0.477,0.207,0,1,0,1
0.723,0.531,0.164,0,1,0,1
1.063,0.133,0.195,0,1,0,1
0.598,0.52,0.273,0,1,0,1
0.973,0.289,0.336,0,1,0,1
0.684,0.566,0.406,0,1,0,1
0.855,0.348,0.508,0,1,0,1
0.719,0.484,0.445,0,1,0,1
0.805,0.402,0.516,0,1,0,1
0.801,0.445,0.375,0,1,0,1
0.52,0.602,0.375,0,1,0,1
0.711,0.488,0.59,0,1,0,1
1.082,0.43,0.504,0,1,0,1
1.191,0.621,0.18,0,1,0,1
0.711,0.363,0.547,0,1,0,1
0.66,0.5,0.461,0,1,0,1
0.918,0.574,0.539,0,1,0,1
0.848,0.453,0.48,0,1,0,1
0.859,0.406,0.43,0,1,0,1
0.508,0.328,0.32,0,1,0,1
0.801,0.492,0.297,0,1,0,1
0.926,0.211,0.184,0,1,0,1
0.863,0.438,0.344,0,1,0,1
0.625,0.469,0.391,0,1,0,1
0.719,0.52,0.266,0,1,0,1
0.824,0.426,0.504,0,1,0,1
0.852,0.859,0.371,0,1,0,1
0.965,0.719,0.352,0,1,0,1
0.855,0.938,0.504,0,1,0,1
0.711,0.23,0.457,0,1,0,1
0.926,0.418,0.406,0,1,0,1
1.02,0.355,0.512,0,1,0,1
0.512,0.469,0.531,0,1,0,1
0.77,0.195,0.199,0,1,0,1
0.84,0.477,0.383,0,1,0,1
1.25,0.219,0.457,0,1,0,1
0.832,0.402,0.566,0,1,0,1
0.793,0.426,0.262,0,1,0,1
1.016,0.438,0.277,0,1,0,1
0.664,0.527,0.242,0,1,0,1
0.855,0.516,0.32,0,1,0,1
0.77,0.445,0.41,0,1,0,1
0.648,0.738,0.52,0,1,0,1
0.625,0.398,0.461,0,1,0,1
0.949,0.129,0.461,0,1,0,1
0.828,0.543,0.094,0,1,0,1
0.859,0.652,0.148,0,1,0,1
0.797,0.914,0.438,0,1,0,1
1.008,0.113,0.332,0,1,0,1
1.215,0.086,0.285,0,1,0,1
0.785,0.383,0.41,0,1,0,1
0.836,0.633,0.242,0,1,0,1
0.902,0.496,-0.027,0,1,0,1
0.898,0.441,0.25,0,1,0,1
0.863,0.586,0.391,0,1,0,1
1.082,0.105,0.164,0,1,0,1
0.395,0.211,0.438,0,1,0,1
0.895,0.82,0.391,0,1,0,1
1.215,0.406,0.363,0,1,0,1
0.734,0.652,0.191,0,1,0,1
0.859,0.402,0.25,0,1,0,1
0.563,0.566,0.293,0,1,0,1
0.766,0.465,0.281,0,1,0,1
0.945,0.414,0.293,0,1,0,1
0.398,0.508,0.289,0,1,0,1
0.563,0.512,0.484,0,1,0,1
0.848,0.563,0.422,0,1,1,1
1.0,0.078,0.547,0,1,1,1
0.652,0.309,0.371,0,1,1,1
0.805,0.352,0.285,0,1,1,1
0.941,0.23,0.633,0,1,1,1
0.746,0.527,0.32,0,1,1,1
0.605,0.59,0.426,0,1,1,1
0.531,0.688,0.426,0,1,1,1
0.77,1.184,0.496,0,1,1,1
0.527,0.703,0.555,0,1,1,1
0.488,0.527,0.512,0,1,1,1
0.754,0.648,0.355,0,1,1,1
0.473,0.211,0.352,0,1,1,1
0.543,0.898,0.363,0,1,1,1
1.02,0.324,0.129,0,1,1,1
0.797,0.418,0.566,0,1,1,1
1.141,0.469,0.531,0,1,1,1
1.219,0.816,0.613,0,1,1,1
0.684,0.469,0.258,0,1,1,1
1.031,0.211,0.523,0,1,1,1
0.273,0.777,0.566,0,1,0,1
0.793,0.285,0.492,0,1,0,1
0.715,0.477,0.473,0,1,0,1
0.781,0.938,0.527,0,1,0,1
0.559,0.34,0.652,0,1,0,1
0.598,0.426,0.473,0,1,0,1
0.445,0.578,0.492,0,1,0,1
0.328,0.5,0.5,0,1,0,1
-0.094,0.652,0.449,0,1,0,1
-0.125,0.773,0.457,0,1,0,1
-0.145,1.215,0.418,0,1,0,1
0.934,0.652,0.395,0,1,0,1
0.27,0.578,0.43,0,1,0,1
0.637,0.617,0.188,0,1,0,1
0.66,0.09,0.672,0,1,0,1
0.836,0.52,0.41,0,1,0,1
0.793,0.461,0.152,0,1,0,1
0.949,0.418,0.371,0,1,0,1
0.926,0.512,0.402,0,1,0,1
0.77,0.191,0.348,0,1,0,1
0.508,0.461,0.352,0,1,0,1
0.848,0.551,0.387,0,1,0,1
0.512,0.684,0.438,0,1,0,1
0.617,0.566,0.465,0,1,0,1
0.605,0.563,0.609,0,1,0,1
0.637,0.469,0.164,0,1,0,1
0.563,0.59,0.379,0,1,0,1
0.695,0.113,0.492,0,1,0,1
0.762,0.645,0.352,0,1,0,1
0.516,0.891,0.176,0,1,0,1
0.906,0.516,0.152,0,1,0,1
0.867,0.531,0.223,0,1,0,1
0.953,0.363,0.543,0,1,0,1
0.793,0.422,0.414,0,1,0,1
0.938,0.422,0.438,0,1,0,1
0.613,0.555,0.414,0,1,0,1
0.781,0.723,0.473,0,1,0,1
0.344,0.688,0.465,0,1,0,1
0.605,0.57,0.406,0,1,0,1
0.68,0.48,0.262,0,1,0,1
0.91,0.457,0.438,0,1,0,1
0.363,0.449,0.48,0,1,0,1
0.652,0.414,0.391,0,1,0,1
0.703,0.086,0.496,0,1,0,1
0.715,0.207,0.344,0,1,0,1
0.965,0.352,0.406,0,1,0,1
0.84,0.508,0.297,0,1,0,1
0.824,0.539,0.398,0,1,0,1
0.945,0.543,0.289,0,1,0,1
0.555,0.5,0.57,0,1,0,1
0.809,0.434,0.523,0,1,1,1
0.441,0.402,0.355,0,1,1,1
0.496,0.535,0.391,0,1,1,1
0.652,0.781,0.316,0,1,1,1
0.711,0.594,0.199,0,1,1,1
0.484,0.566,0.246,0,1,1,1
0.602,0.828,0.137,0,1,1,1
0.645,0.898,0.164,0,1,1,1
0.93,0.633,0.582,0,1,1,1
0.309,0.832,0.488,0,1,1,1
0.598,0.465,0.441,0,1,0,1
0.871,0.496,0.027,0,1,0,1
1.07,0.207,0.246,0,1,0,1
0.945,0.359,0.082,0,1,0,1
0.641,0.461,0.035,0,1,0,1
0.75,0.367,0.43,0,1,0,1
0.641,0.609,0.469,0,1,0,1
0.809,0.555,0.57,0,1,0,1
0.813,0.555,0.418,0,1,0,1
0.77,0.832,0.32,0,1,0,1
0.723,0.66,0.48,0,1,1,1
0.414,0.57,0.07,0,1,1,1
0.574,0.707,0.367,0,1,1,1
0.719,0.727,0.426,0,1,1,1
0.496,0.652,0.152,0,1,1,1
0.75,0.918,0.379,0,1,1,1
0.715,0.32,0.484,0,1,1,1
0.813,0.477,0.105,0,1,1,1
0.836,0.461,0.313,0,1,1,1
0.969,0.305,0.488,0,1,1,1
0.723,0.613,0.457,0,1,0,1
0.555,0.594,0.512,0,1,0,1
0.586,0.484,0.48,0,1,0,1
0.832,0.336,0.512,0,1,0,1
0.762,0.68,0.305,0,1,0,1
0.543,0.664,0.758,0,1,0,1
0.605,0.566,0.406,0,1,0,1
0.551,0.473,0.41,0,1,0,1
0.25,0.996,0.813,0,1,0,1
0.633,0.672,0.352,0,1,0,1
0.488,0.691,0.348,0,1,0,1
0.68,0.563,0.434,0,1,0,1
0.789,0.375,0.531,0,1,0,1
0.969,0.555,0.477,0,1,0,1
0.805,0.988,0.484,0,1,0,1
0.789,0.586,0.285,0,1,0,1
0.715,0.805,0.25,0,1,0,1
0.578,0.465,0.441,0,1,0,1
0.801,0.715,0.477,0,1,0,1
0.438,0.523,0.41,0,1,0,1
0.863,0.43,-0.027,0,1,0,1
0.66,0.648,0.328,0,1,0,1
0.695,0.715,0.23,0,1,0,1
0.582,0.547,0.336,0,1,0,1
0.777,0.602,0.449,0,1,0,1
0.813,0.586,0.258,0,1,0,1
0.461,0.426,0.625,0,1,0,1
0.719,0.391,0.406,0,1,0,1
0.637,0.398,0.453,0,1,0,1
0.977,0.664,0.215,0,1,0,1
0.734,0.348,0.211,0,1,0,1
0.91,0.438,0.309,0,1,0,1
1.008,0.574,0.469,0,1,0,1
0.949,0.523,0.461,0,1,0,1
0.766,0.016,0.715,0,1,0,1
0.641,0.574,0.313,0,1,0,1
0.742,0.391,0.309,0,1,0,1
0.172,0.719,0.477,0,1,0,1
0.832,0.676,0.348,0,1,0,1
0.922,0.301,0.582,0,1,0,1
0.672,0.57,0.441,0,1,0,1
0.836,0.512,0.121,0,1,0,1
0.469,0.77,0.258,0,1,0,1
0.777,0.699,0.371,0,1,0,1
0.742,0.582,0.383,0,1,0,1
0.871,0.586,0.262,0,1,0,1
0.938,0.543,0.332,0,1,0,1
1.055,0.469,0.301,0,1,0,1
0.727,0.547,0.223,0,1,0,1
0.695,0.473,0.313,0,1,0,1
0.703,0.734,0.309,0,1,1,1
0.355,0.797,0.328,0,1,1,1
0.094,0.93,0.512,0,1,1,1
0.063,0.867,0.23,0,1,1,1
0.125,0.723,0.523,0,1,1,1
0.762,0.586,0.176,0,1,1,1
0.648,0.594,0.391,0,1,1,1
0.801,0.41,0.371,0,1,1,1
0.754,0.422,0.473,0,1,1,1
0.813,0.551,0.297,0,1,1,1
0.633,0.641,0.332,0,1,1,1
0.66,0.578,0.477,0,1,1,1
0.688,0.586,0.309,0,1,1,1
0.602,0.766,0.363,0,1,1,1
0.59,0.77,0.324,0,1,1,1
0.617,0.676,0.316,0,1,1,1
-0.059,1.098,0.094,0,1,1,1
-0.258,0.848,0.449,0,1,1,1
-0.109,0.828,0.449,0,1,1,1
-0.078,0.891,0.285,0,1,1,1
0.645,1.355,0.867,0,1,1,1
0.645,0.621,-0.07,0,1,1,1
0.512,0.742,0.371,0,1,1,1
0.57,0.824,0.371,0,1,1,1
0.5,0.938,0.309,0,1,1,1
0.688,0.699,0.281,0,1,1,1
0.539,0.395,0.41,0,1,1,1
0.613,0.691,0.328,0,1,1,1
0.613,0.492,0.273,0,1,1,1
0.559,0.633,0.313,0,1,1,1
0.688,0.27,0.34,0,1,0,1
0.602,0.633,0.406,0,1,0,1
0.527,0.375,0.363,0,1,0,1
0.633,0.754,0.34,0,1,0,1
0.844,0.328,0.41,0,1,0,1
0.66,0.391,0.277,0,1,0,1
0.859,0.355,0.363,0,1,0,1
0.43,0.652,0.453,0,1,0,1
-0.023,0.492,0.527,0,1,0,1
0.621,0.473,0.395,0,1,0,1
0.801,0.621,0.422,0,1,1,1
0.664,0.609,0.352,0,1,1,1
0.109,0.77,0.426,0,1,1,1
-0.105,0.945,0.465,0,1,1,1
-0.27,0.816,0.402,0,1,1,1
-0.164,0.914,0.383,0,1,1,1
0.102,0.949,0.492,0,1,1,1
0.305,0.891,0.414,0,1,1,1
0.285,1.09,0.453,0,1,1,1
0.965,0.418,0.512,0,1,1,1
0.559,0.512,0.508,0,1,1,1
0.617,0.777,0.418,0,1,1,1
0.707,0.578,0.504,0,1,1,1
0.625,0.629,0.359,0,1,1,1
0.664,0.734,0.414,0,1,1,1
0.809,0.438,0.375,0,1,1,1
0.766,0.484,0.445,0,1,1,1
0.781,0.637,0.422,0,1,1,1
0.91,0.516,0.578,0,1,1,1
0.637,0.449,0.777,0,1,1,1
0.785,0.664,0.523,0,1,1,1
0.59,0.52,0.5,0,1,1,1
0.691,0.605,0.332,0,1,1,1
0.453,0.68,0.551,0,1,1,1
0.492,0.531,0.488,0,1,1,1
0.871,0.543,0.398,0,1,1,1
0.848,0.746,0.375,0,1,1,1
0.738,0.773,0.414,0,1,1,1
0.605,0.484,0.316,0,1,1,1
0.387,0.75,0.457,0,1,1,1
1.137,0.781,0.441,0,1,1,1
0.914,0.672,0.559,0,1,1,1
1.008,0.48,0.309,0,1,1,1
1.043,0.699,0.402,0,1,1,1
0.398,0.438,0.512,0,1,1,1
0.656,0.438,0.203,0,1,1,1
0.84,0.402,0.172,0,1,1,1
0.602,0.598,0.309,0,1,1,1
0.672,0.344,0.273,0,1,1,1
1.105,0.625,0.137,0,1,1,1
1.008,0.547,0.324,0,1,1,1
0.578,0.625,0.594,0,1,1,1
0.68,0.762,0.285,0,1,1,1
0.996,0.438,0.055,0,1,1,1
0.738,0.418,0.258,0,1,1,1
0.895,0.473,0.074,0,1,1,1
0.695,0.633,0.176,0,1,1,1
0.914,0.441,0.359,0,1,1,1
0.93,0.52,0.148,0,1,1,1
0.754,0.445,0.012,0,1,1,1
0.621,0.801,0.199,0,1,1,1
0.965,0.313,0.242,0,1,1,1
0.68,0.27,0.652,0,1,1,1
0.195,0.859,0.582,0,1,1,1
0.031,0.941,0.637,0,1,1,1
0.266,0.875,1.27,0,1,1,1
0.762,0.969,0.5,0,1,1,1
0.984,0.668,0.691,0,1,1,1
0.352,0.605,0.543,0,1,1,1
0.527,0.246,0.234,0,1,1,1
0.602,0.527,0.516,0,1,1,1
0.961,0.25,0.496,0,1,1,1
0.773,0.371,0.57,0,1,1,1
1.0,0.387,0.543,0,1,1,1
0.371,0.863,0.711,0,1,1,1
0.457,0.621,0.465,0,1,1,1
0.035,0.672,0.383,0,1,1,1
0.508,0.535,0.25,0,1,1,1
0.559,0.496,0.457,0,1,1,1
0.684,0.551,0.273,0,1,1,1
0.625,0.602,0.301,0,1,0,1
0.684,0.566,0.27,0,1,0,1
0.684,0.84,0.625,0,1,0,1
0.82,0.242,0.492,0,1,0,1
0.477,0.238,0.406,0,1,0,1
1.012,0.387,0.496,0,1,0,1
0.645,0.406,0.387,0,1,0,1
0.371,0.551,0.738,0,1,0,1
0.699,0.625,0.34,0,1,0,1
0.281,0.727,0.461,0,1,0,1
0.918,0.547,0.324,0,1,1,1
0.469,0.723,0.465,0,1,1,1
0.949,0.418,0.344,0,1,1,1
1.063,0.512,0.289,0,1,1,1
0.836,0.359,0.508,0,1,1,1
0.621,0.625,0.34,0,1,1,1
0.512,0.582,0.574,0,1,1,1
0.953,0.707,0.34,0,1,1,1
0.773,0.578,0.309,0,1,1,1
0.367,0.715,0.336,0,1,1,1
0.461,0.703,0.172,0,1,1,1
0.652,0.539,0.48,0,1,1,1
1.164,0.09,0.344,0,1,1,1
0.754,0.527,0.426,0,1,1,1
0.789,0.199,0.238,0,1,1,1
0.715,0.336,0.27,0,1,1,1
0.688,0.418,0.344,0,1,1,1
0.828,0.215,0.32,0,1,1,1
0.855,0.715,0.422,0,1,1,1
0.785,0.547,0.484,0,1,1,1
0.762,0.434,0.371,0,1,1,1
1.211,0.336,0.375,0,1,1,1
0.543,0.715,0.289,0,1,1,1
0.402,0.582,0.328,0,1,1,1
0.469,0.5,0.363,0,1,1,1
0.734,0.559,0.516,0,1,1,1
0.59,0.559,0.445,0,1,1,1
0.68,0.418,0.465,0,1,1,1
0.805,0.57,0.328,0,1,1,1
0.758,0.836,0.414,0,1,1,1
0.68,0.855,0.426,0,1,1,1
0.719,0.668,0.203,0,1,1,1
0.516,1.016,0.441,0,1,1,1
0.609,0.672,0.629,0,1,1,1
0.898,0.574,0.297,0,1,1,1
0.578,0.613,0.273,0,1,1,1
0.754,0.652,0.297,0,1,1,1
0.73,0.578,0.297,0,1,1,1
0.422,0.469,0.266,0,1,1,1
0.262,1.004,0.398,0,1,1,1
0.668,0.629,0.598,0,1,1,1
0.68,0.555,0.512,0,1,1,1
0.984,0.484,0.508,0,1,1,1
0.801,0.512,0.398,0,1,1,1
0.836,0.535,0.34,0,1,1,1
0.738,0.551,0.207,0,1,1,1
0.965,0.395,0.559,0,1,1,1
0.684,0.52,0.379,0,1,1,1
0.875,0.359,0.406,0,1,1,1
0.746,0.582,0.457,0,1,1,1
0.512,0.613,0.488,0,1,0,1
0.602,0.672,0.418,0,1,0,1
0.273,0.719,0.383,0,1,0,1
0.195,0.855,0.355,0,1,0,1
0.176,0.922,0.387,0,1,0,1
0.324,0.473,0.484,0,1,0,1
0.746,0.5,0.422,0,1,0,1
0.676,0.551,0.293,0,1,0,1
0.762,0.645,0.352,0,1,0,1
1.078,0.453,0.133,0,1,0,1
0.742,0.223,0.598,0,1,0,1
0.922,0.352,0.164,0,1,0,1
0.785,0.738,0.359,0,1,0,1
0.711,0.656,0.363,0,1,0,1
0.598,0.805,0.328,0,1,0,1
0.648,0.512,0.305,0,1,0,1
0.648,0.656,0.332,0,1,0,1
0.629,0.754,0.375,0,1,0,1
0.527,0.301,0.543,0,1,0,1
0.57,0.727,0.313,0,1,0,1
0.66,0.715,0.488,0,1,1,1
0.559,0.645,0.359,0,1,1,1
0.551,0.977,0.199,0,1,1,1
0.129,0.91,0.336,0,1,1,1
0.035,0.898,0.418,0,1,1,1
-0.039,0.828,0.316,0,1,1,1
0.738,0.281,0.332,0,1,1,1
0.563,0.652,0.371,0,1,1,1
0.211,0.715,0.555,0,1,1,1
0.57,0.59,0.465,0,1,1,1
0.434,0.742,0.531,0,0,1,1
0.191,0.887,0.555,0,0,1,1
0.531,0.723,0.621,0,0,1,1
-0.016,0.992,0.656,0,0,1,1
0.391,0.875,0.508,0,0,1,1
-0.145,1.215,0.758,0,0,1,1
-0.047,0.93,0.441,0,0,1,1
-0.098,0.273,0.023,0,0,1,1
0.676,1.086,0.371,0,0,1,1
0.805,0.563,0.293,0,0,1,1
0.41,0.684,0.367,0,1,1,1
0.828,0.422,0.309,0,1,1,1
0.945,0.52,0.07,0,1,1,1
0.938,0.148,0.645,0,1,1,1
0.82,0.285,0.258,0,1,1,1
0.75,0.563,0.438,0,1,1,1
0.82,0.547,0.313,0,1,1,1
0.73,0.5,0.281,0,1,1,1
0.633,0.734,0.293,0,1,1,1
0.648,0.449,0.406,0,1,1,1
0.977,0.336,0.598,0,1,1,1
0.879,0.27,0.281,0,1,1,1
1.027,0.641,0.41,0,1,1,1
0.707,0.512,0.219,0,1,1,1
0.688,0.547,0.48,0,1,1,1
0.633,0.574,0.449,0,1,1,1
0.762,0.387,0.336,0,1,1,1
0.605,0.621,0.355,0,1,1,1
0.824,0.438,0.434,0,1,1,1
0.895,0.547,0.531,0,1,1,1
0.859,0.391,0.336,0,1,0,1
0.621,0.656,0.281,0,1,0,1
0.59,0.59,0.375,0,1,0,1
0.816,0.574,0.484,0,1,0,1
0.664,0.871,0.598,0,1,0,1
0.98,0.34,0.336,0,1,0,1
0.773,0.184,0.559,0,1,0,1
0.852,0.242,0.293,0,1,0,1
1.137,0.207,0.609,0,1,0,1
0.863,0.633,0.547,0,1,0,1
0.711,0.484,0.344,0,1,1,1
0.762,0.57,0.465,0,1,1,1
0.609,0.434,0.488,0,1,1,1
0.73,0.594,0.539,0,1,1,1
0.711,0.641,0.488,0,1,1,1
0.734,0.57,0.434,0,1,1,1
0.785,0.359,0.18,0,1,1,1
0.855,0.227,0.414,0,1,1,1
0.457,0.711,0.594,0,1,1,1
0.699,0.656,0.52,0,1,1,1
0.32,0.813,0.465,0,1,0,1
